country,year,source,share
Ireland,1941,fossil_share_energy,
Ireland,1942,fossil_share_energy,
Ireland,1943,fossil_share_energy,
Ireland,1944,fossil_share_energy,
Ireland,1945,fossil_share_energy,
Ireland,1946,fossil_share_energy,
Ireland,1947,fossil_share_energy,
Ireland,1948,fossil_share_energy,
Ireland,1949,fossil_share_energy,
Ireland,1950,fossil_share_energy,
Ireland,1951,fossil_share_energy,
Ireland,1952,fossil_share_energy,
Ireland,1953,fossil_share_energy,
Ireland,1954,fossil_share_energy,
Ireland,1955,fossil_share_energy,
Ireland,1956,fossil_share_energy,
Ireland,1957,fossil_share_energy,
Ireland,1958,fossil_share_energy,
Ireland,1959,fossil_share_energy,
Ireland,1960,fossil_share_energy,
Ireland,1961,fossil_share_energy,
Ireland,1962,fossil_share_energy,
Ireland,1963,fossil_share_energy,
Ireland,1964,fossil_share_energy,
Ireland,1965,fossil_share_energy,96.123
Ireland,1966,fossil_share_energy,96.883
Ireland,1967,fossil_share_energy,97.282
Ireland,1968,fossil_share_energy,97.772
Ireland,1969,fossil_share_energy,98.318
Ireland,1970,fossil_share_energy,97.054
Ireland,1971,fossil_share_energy,98.357
Ireland,1972,fossil_share_energy,97.704
Ireland,1973,fossil_share_energy,97.964
Ireland,1974,fossil_share_energy,97.525
Ireland,1975,fossil_share_energy,98.25
Ireland,1976,fossil_share_energy,98.056
Ireland,1977,fossil_share_energy,97.711
Ireland,1978,fossil_share_energy,97.938
Ireland,1979,fossil_share_energy,97.787
Ireland,1980,fossil_share_energy,97.68
Ireland,1981,fossil_share_energy,97.557
Ireland,1982,fossil_share_energy,97.705
Ireland,1983,fossil_share_energy,97.739
Ireland,1984,fossil_share_energy,97.988
Ireland,1985,fossil_share_energy,97.66
Ireland,1986,fossil_share_energy,97.622
Ireland,1987,fossil_share_energy,98.245
Ireland,1988,fossil_share_energy,97.757
Ireland,1989,fossil_share_energy,98.259
Ireland,1990,fossil_share_energy,98.356
Ireland,1991,fossil_share_energy,98.306
Ireland,1992,fossil_share_energy,98.142
Ireland,1993,fossil_share_energy,98.273
Ireland,1994,fossil_share_energy,98.005
Ireland,1995,fossil_share_energy,98.483
Ireland,1996,fossil_share_energy,98.489
Ireland,1997,fossil_share_energy,98.437
Ireland,1998,fossil_share_energy,97.906
Ireland,1999,fossil_share_energy,98.093
Ireland,2000,fossil_share_energy,98.08
Ireland,2001,fossil_share_energy,98.43
Ireland,2002,fossil_share_energy,97.894
Ireland,2003,fossil_share_energy,98.225
Ireland,2004,fossil_share_energy,97.877
Ireland,2005,fossil_share_energy,97.284
Ireland,2006,fossil_share_energy,96.549
Ireland,2007,fossil_share_energy,96.066
Ireland,2008,fossil_share_energy,94.797
Ireland,2009,fossil_share_energy,93.296
Ireland,2010,fossil_share_energy,93.851
Ireland,2011,fossil_share_energy,90.968
Ireland,2012,fossil_share_energy,91.139
Ireland,2013,fossil_share_energy,90.352
Ireland,2014,fossil_share_energy,89.062
Ireland,2015,fossil_share_energy,87.494
Ireland,2016,fossil_share_energy,88.463
Ireland,2017,fossil_share_energy,86.308
Ireland,2018,fossil_share_energy,84.858
Ireland,2019,fossil_share_energy,82.61
Ireland,2020,fossil_share_energy,79.181
Ireland,2021,fossil_share_energy,82.201
Ireland,2022,fossil_share_energy,80.58
Ireland,2023,fossil_share_energy,78.18
Ireland,2024,fossil_share_energy,77.82
Israel,1930,fossil_share_energy,
Israel,1931,fossil_share_energy,
Israel,1932,fossil_share_energy,
Israel,1933,fossil_share_energy,
Israel,1934,fossil_share_energy,
Israel,1935,fossil_share_energy,
Israel,1936,fossil_share_energy,
Israel,1937,fossil_share_energy,
Israel,1938,fossil_share_energy,
Israel,1939,fossil_share_energy,
Israel,1940,fossil_share_energy,
Israel,1941,fossil_share_energy,
Israel,1942,fossil_share_energy,
Israel,1943,fossil_share_energy,
Israel,1944,fossil_share_energy,
Israel,1945,fossil_share_energy,
Israel,1946,fossil_share_energy,
Israel,1947,fossil_share_energy,
Israel,1948,fossil_share_energy,
Israel,1949,fossil_share_energy,
Israel,1950,fossil_share_energy,
Israel,1951,fossil_share_energy,
Israel,1952,fossil_share_energy,
Israel,1953,fossil_share_energy,
Israel,1954,fossil_share_energy,
Israel,1955,fossil_share_energy,
Israel,1956,fossil_share_energy,
Israel,1957,fossil_share_energy,
Israel,1958,fossil_share_energy,
Israel,1959,fossil_share_energy,
Israel,1960,fossil_share_energy,
Israel,1961,fossil_share_energy,
Israel,1962,fossil_share_energy,
Israel,1963,fossil_share_energy,
Israel,1964,fossil_share_energy,
Israel,1965,fossil_share_energy,100.0
Israel,1966,fossil_share_energy,100.0
Israel,1967,fossil_share_energy,100.0
Israel,1968,fossil_share_energy,100.0
Israel,1969,fossil_share_energy,100.0
Israel,1970,fossil_share_energy,100.0
Israel,1971,fossil_share_energy,100.0
Israel,1972,fossil_share_energy,100.0
Israel,1973,fossil_share_energy,100.0
Israel,1974,fossil_share_energy,100.0
Israel,1975,fossil_share_energy,100.0
Israel,1976,fossil_share_energy,100.0
Israel,1977,fossil_share_energy,100.0
Israel,1978,fossil_share_energy,100.0
Israel,1979,fossil_share_energy,100.0
Israel,1980,fossil_share_energy,100.0
Israel,1981,fossil_share_energy,99.994
Israel,1982,fossil_share_energy,99.995
Israel,1983,fossil_share_energy,99.997
Israel,1984,fossil_share_energy,99.995
Israel,1985,fossil_share_energy,99.994
Israel,1986,fossil_share_energy,99.984
Israel,1987,fossil_share_energy,99.975
Israel,1988,fossil_share_energy,99.977
Israel,1989,fossil_share_energy,99.993
Israel,1990,fossil_share_energy,99.994
Israel,1991,fossil_share_energy,99.987
Israel,1992,fossil_share_energy,99.947
Israel,1993,fossil_share_energy,99.957
Israel,1994,fossil_share_energy,99.963
Israel,1995,fossil_share_energy,99.964
Israel,1996,fossil_share_energy,99.967
Israel,1997,fossil_share_energy,99.969
Israel,1998,fossil_share_energy,99.97
Israel,1999,fossil_share_energy,99.962
Israel,2000,fossil_share_energy,99.962
Israel,2001,fossil_share_energy,99.976
Israel,2002,fossil_share_energy,99.912
Israel,2003,fossil_share_energy,99.901
Israel,2004,fossil_share_energy,99.906
Israel,2005,fossil_share_energy,99.883
Israel,2006,fossil_share_energy,99.932
Israel,2007,fossil_share_energy,99.94
Israel,2008,fossil_share_energy,99.931
Israel,2009,fossil_share_energy,99.851
Israel,2010,fossil_share_energy,99.778
Israel,2011,fossil_share_energy,99.647
Israel,2012,fossil_share_energy,99.498
Israel,2013,fossil_share_energy,99.417
Israel,2014,fossil_share_energy,99.013
Israel,2015,fossil_share_energy,98.731
Israel,2016,fossil_share_energy,98.254
Israel,2017,fossil_share_energy,98.25
Israel,2018,fossil_share_energy,98.11
Israel,2019,fossil_share_energy,97.097
Israel,2020,fossil_share_energy,95.976
Israel,2021,fossil_share_energy,95.111
Israel,2022,fossil_share_energy,94.613
Israel,2023,fossil_share_energy,92.17
Israel,2024,fossil_share_energy,90.205
Italy,1900,fossil_share_energy,
Italy,1901,fossil_share_energy,
Italy,1902,fossil_share_energy,
Italy,1903,fossil_share_energy,
Italy,1904,fossil_share_energy,
Italy,1905,fossil_share_energy,
Italy,1906,fossil_share_energy,
Italy,1907,fossil_share_energy,
Italy,1908,fossil_share_energy,
Italy,1909,fossil_share_energy,
Italy,1910,fossil_share_energy,
Italy,1911,fossil_share_energy,
Italy,1912,fossil_share_energy,
Italy,1913,fossil_share_energy,
Italy,1914,fossil_share_energy,
Italy,1915,fossil_share_energy,
Italy,1916,fossil_share_energy,
Italy,1917,fossil_share_energy,
Italy,1918,fossil_share_energy,
Italy,1919,fossil_share_energy,
Italy,1920,fossil_share_energy,
Italy,1921,fossil_share_energy,
Italy,1922,fossil_share_energy,
Italy,1923,fossil_share_energy,
Italy,1924,fossil_share_energy,
Italy,1925,fossil_share_energy,
Italy,1926,fossil_share_energy,
Italy,1927,fossil_share_energy,
Italy,1928,fossil_share_energy,
Italy,1929,fossil_share_energy,
Italy,1930,fossil_share_energy,
Italy,1931,fossil_share_energy,
Italy,1932,fossil_share_energy,
Italy,1933,fossil_share_energy,
Italy,1934,fossil_share_energy,
Italy,1935,fossil_share_energy,
Italy,1936,fossil_share_energy,
Italy,1937,fossil_share_energy,
Italy,1938,fossil_share_energy,
Italy,1939,fossil_share_energy,
Italy,1940,fossil_share_energy,
Italy,1941,fossil_share_energy,
Italy,1942,fossil_share_energy,
Italy,1943,fossil_share_energy,
Italy,1944,fossil_share_energy,
Italy,1945,fossil_share_energy,
Italy,1946,fossil_share_energy,
Italy,1947,fossil_share_energy,
Italy,1948,fossil_share_energy,
Italy,1949,fossil_share_energy,
Italy,1950,fossil_share_energy,
Italy,1951,fossil_share_energy,
Italy,1952,fossil_share_energy,
Italy,1953,fossil_share_energy,
Italy,1954,fossil_share_energy,
Italy,1955,fossil_share_energy,
Italy,1956,fossil_share_energy,
Italy,1957,fossil_share_energy,
Italy,1958,fossil_share_energy,
Italy,1959,fossil_share_energy,
Italy,1960,fossil_share_energy,
Italy,1961,fossil_share_energy,
Italy,1962,fossil_share_energy,
Italy,1963,fossil_share_energy,
Italy,1964,fossil_share_energy,
Italy,1965,fossil_share_energy,85.18
Italy,1966,fossil_share_energy,85.749
Italy,1967,fossil_share_energy,87.351
Italy,1968,fossil_share_energy,88.319
Italy,1969,fossil_share_energy,89.636
Italy,1970,fossil_share_energy,90.384
Italy,1971,fossil_share_energy,91.083
Italy,1972,fossil_share_energy,91.122
Italy,1973,fossil_share_energy,92.235
Italy,1974,fossil_share_energy,92.062
Italy,1975,fossil_share_energy,91.301
Italy,1976,fossil_share_energy,92.101
Italy,1977,fossil_share_energy,90.207
Italy,1978,fossil_share_energy,91.183
Italy,1979,fossil_share_energy,91.661
Italy,1980,fossil_share_energy,91.599
Italy,1981,fossil_share_energy,91.794
Italy,1982,fossil_share_energy,91.192
Italy,1983,fossil_share_energy,91.206
Italy,1984,fossil_share_energy,90.975
Italy,1985,fossil_share_energy,91.255
Italy,1986,fossil_share_energy,91.162
Italy,1987,fossil_share_energy,93.022
Italy,1988,fossil_share_energy,93.016
Italy,1989,fossil_share_energy,94.228
Italy,1990,fossil_share_energy,95.432
Italy,1991,fossil_share_energy,93.875
Italy,1992,fossil_share_energy,93.871
Italy,1993,fossil_share_energy,93.846
Italy,1994,fossil_share_energy,93.426
Italy,1995,fossil_share_energy,94.614
Italy,1996,fossil_share_energy,94.017
Italy,1997,fossil_share_energy,94.072
Italy,1998,fossil_share_energy,94.041
Italy,1999,fossil_share_energy,93.457
Italy,2000,fossil_share_energy,93.147
Italy,2001,fossil_share_energy,92.705
Italy,2002,fossil_share_energy,93.547
Italy,2003,fossil_share_energy,93.94
Italy,2004,fossil_share_energy,93.107
Italy,2005,fossil_share_energy,93.839
Italy,2006,fossil_share_energy,93.573
Italy,2007,fossil_share_energy,93.827
Italy,2008,fossil_share_energy,92.197
Italy,2009,fossil_share_energy,89.873
Italy,2010,fossil_share_energy,89.079
Italy,2011,fossil_share_energy,88.088
Italy,2012,fossil_share_energy,86.501
Italy,2013,fossil_share_energy,83.04
Italy,2014,fossil_share_energy,81.483
Italy,2015,fossil_share_energy,83.34
Italy,2016,fossil_share_energy,83.588
Italy,2017,fossil_share_energy,84.325
Italy,2018,fossil_share_energy,82.941
Italy,2019,fossil_share_energy,82.588
Italy,2020,fossil_share_energy,80.601
Italy,2021,fossil_share_energy,81.986
Italy,2022,fossil_share_energy,84.049
Italy,2023,fossil_share_energy,81.146
Italy,2024,fossil_share_energy,79.069
Jamaica,1980,fossil_share_energy,
Jamaica,1981,fossil_share_energy,
Jamaica,1982,fossil_share_energy,
Jamaica,1983,fossil_share_energy,
Jamaica,1984,fossil_share_energy,
Jamaica,1985,fossil_share_energy,
Jamaica,1986,fossil_share_energy,
Jamaica,1987,fossil_share_energy,
Jamaica,1988,fossil_share_energy,
Jamaica,1989,fossil_share_energy,
Jamaica,1990,fossil_share_energy,
Jamaica,1991,fossil_share_energy,
Jamaica,1992,fossil_share_energy,
Jamaica,1993,fossil_share_energy,
Jamaica,1994,fossil_share_energy,
Jamaica,1995,fossil_share_energy,
Jamaica,1996,fossil_share_energy,
Jamaica,1997,fossil_share_energy,
Jamaica,1998,fossil_share_energy,
Jamaica,1999,fossil_share_energy,
Jamaica,2000,fossil_share_energy,
Jamaica,2001,fossil_share_energy,
Jamaica,2002,fossil_share_energy,
Jamaica,2003,fossil_share_energy,
Jamaica,2004,fossil_share_energy,
Jamaica,2005,fossil_share_energy,
Jamaica,2006,fossil_share_energy,
Jamaica,2007,fossil_share_energy,
Jamaica,2008,fossil_share_energy,
Jamaica,2009,fossil_share_energy,
Jamaica,2010,fossil_share_energy,
Jamaica,2011,fossil_share_energy,
Jamaica,2012,fossil_share_energy,
Jamaica,2013,fossil_share_energy,
Jamaica,2014,fossil_share_energy,
Jamaica,2015,fossil_share_energy,
Jamaica,2016,fossil_share_energy,
Jamaica,2017,fossil_share_energy,
Jamaica,2018,fossil_share_energy,
Jamaica,2019,fossil_share_energy,
Jamaica,2020,fossil_share_energy,
Jamaica,2021,fossil_share_energy,
Jamaica,2022,fossil_share_energy,
Jamaica,2023,fossil_share_energy,
Japan,1900,fossil_share_energy,
Japan,1901,fossil_share_energy,
Japan,1902,fossil_share_energy,
Japan,1903,fossil_share_energy,
Japan,1904,fossil_share_energy,
Japan,1905,fossil_share_energy,
Japan,1906,fossil_share_energy,
Japan,1907,fossil_share_energy,
Japan,1908,fossil_share_energy,
Japan,1909,fossil_share_energy,
Japan,1910,fossil_share_energy,
Japan,1911,fossil_share_energy,
Japan,1912,fossil_share_energy,
Japan,1913,fossil_share_energy,
Japan,1914,fossil_share_energy,
Japan,1915,fossil_share_energy,
Japan,1916,fossil_share_energy,
Japan,1917,fossil_share_energy,
Japan,1918,fossil_share_energy,
Japan,1919,fossil_share_energy,
Japan,1920,fossil_share_energy,
Japan,1921,fossil_share_energy,
Japan,1922,fossil_share_energy,
Japan,1923,fossil_share_energy,
Japan,1924,fossil_share_energy,
Japan,1925,fossil_share_energy,
Japan,1926,fossil_share_energy,
Japan,1927,fossil_share_energy,
Japan,1928,fossil_share_energy,
Japan,1929,fossil_share_energy,
Japan,1930,fossil_share_energy,
Japan,1931,fossil_share_energy,
Japan,1932,fossil_share_energy,
Japan,1933,fossil_share_energy,
Japan,1934,fossil_share_energy,
Japan,1935,fossil_share_energy,
Japan,1936,fossil_share_energy,
Japan,1937,fossil_share_energy,
Japan,1938,fossil_share_energy,
Japan,1939,fossil_share_energy,
Japan,1940,fossil_share_energy,
Japan,1941,fossil_share_energy,
Japan,1942,fossil_share_energy,
Japan,1943,fossil_share_energy,
Japan,1944,fossil_share_energy,
Japan,1945,fossil_share_energy,
Japan,1946,fossil_share_energy,
Japan,1947,fossil_share_energy,
Japan,1948,fossil_share_energy,
Japan,1949,fossil_share_energy,
Japan,1950,fossil_share_energy,
Japan,1951,fossil_share_energy,
Japan,1952,fossil_share_energy,
Japan,1953,fossil_share_energy,
Japan,1954,fossil_share_energy,
Japan,1955,fossil_share_energy,
Japan,1956,fossil_share_energy,
Japan,1957,fossil_share_energy,
Japan,1958,fossil_share_energy,
Japan,1959,fossil_share_energy,
Japan,1960,fossil_share_energy,
Japan,1961,fossil_share_energy,
Japan,1962,fossil_share_energy,
Japan,1963,fossil_share_energy,
Japan,1964,fossil_share_energy,
Japan,1965,fossil_share_energy,88.375
Japan,1966,fossil_share_energy,89.246
Japan,1967,fossil_share_energy,91.716
Japan,1968,fossil_share_energy,91.904
Japan,1969,fossil_share_energy,92.881
Japan,1970,fossil_share_energy,93.453
Japan,1971,fossil_share_energy,92.797
Japan,1972,fossil_share_energy,93.101
Japan,1973,fossil_share_energy,94.919
Japan,1974,fossil_share_energy,93.132
Japan,1975,fossil_share_energy,92.643
Japan,1976,fossil_share_energy,92.35
Japan,1977,fossil_share_energy,93.155
Japan,1978,fossil_share_energy,91.702
Japan,1979,fossil_share_energy,90.468
Japan,1980,fossil_share_energy,88.825
Japan,1981,fossil_share_energy,88.341
Japan,1982,fossil_share_energy,86.714
Japan,1983,fossil_share_energy,86.041
Japan,1984,fossil_share_energy,85.982
Japan,1985,fossil_share_energy,83.997
Japan,1986,fossil_share_energy,83.664
Japan,1987,fossil_share_energy,83.253
Japan,1988,fossil_share_energy,84.004
Japan,1989,fossil_share_energy,83.621
Japan,1990,fossil_share_energy,84.152
Japan,1991,fossil_share_energy,83.532
Japan,1992,fossil_share_energy,84.028
Japan,1993,fossil_share_energy,82.109
Japan,1994,fossil_share_energy,83.509
Japan,1995,fossil_share_energy,81.966
Japan,1996,fossil_share_energy,81.898
Japan,1997,fossil_share_energy,80.632
Japan,1998,fossil_share_energy,79.983
Japan,1999,fossil_share_energy,80.914
Japan,2000,fossil_share_energy,81.144
Japan,2001,fossil_share_energy,81.102
Japan,2002,fossil_share_energy,81.446
Japan,2003,fossil_share_energy,84.68
Japan,2004,fossil_share_energy,82.513
Japan,2005,fossil_share_energy,83.02
Japan,2006,fossil_share_energy,82.081
Japan,2007,fossil_share_energy,83.623
Japan,2008,fossil_share_energy,84.603
Japan,2009,fossil_share_energy,82.359
Japan,2010,fossil_share_energy,81.799
Japan,2011,fossil_share_energy,87.076
Japan,2012,fossil_share_energy,93.793
Japan,2013,fossil_share_energy,93.499
Japan,2014,fossil_share_energy,93.396
Japan,2015,fossil_share_energy,92.1
Japan,2016,fossil_share_energy,91.565
Japan,2017,fossil_share_energy,90.608
Japan,2018,fossil_share_energy,89.042
Japan,2019,fossil_share_energy,87.991
Japan,2020,fossil_share_energy,87.329
Japan,2021,fossil_share_energy,86.17
Japan,2022,fossil_share_energy,86.285
Japan,2023,fossil_share_energy,84.119
Japan,2024,fossil_share_energy,82.955
Jordan,1980,fossil_share_energy,
Jordan,1981,fossil_share_energy,
Jordan,1982,fossil_share_energy,
Jordan,1983,fossil_share_energy,
Jordan,1984,fossil_share_energy,
Jordan,1985,fossil_share_energy,
Jordan,1986,fossil_share_energy,
Jordan,1987,fossil_share_energy,
Jordan,1988,fossil_share_energy,
Jordan,1989,fossil_share_energy,
Jordan,1990,fossil_share_energy,
Jordan,1991,fossil_share_energy,
Jordan,1992,fossil_share_energy,
Jordan,1993,fossil_share_energy,
Jordan,1994,fossil_share_energy,
Jordan,1995,fossil_share_energy,
Jordan,1996,fossil_share_energy,
Jordan,1997,fossil_share_energy,
Jordan,1998,fossil_share_energy,
Jordan,1999,fossil_share_energy,
Jordan,2000,fossil_share_energy,
Jordan,2001,fossil_share_energy,
Jordan,2002,fossil_share_energy,
Jordan,2003,fossil_share_energy,
Jordan,2004,fossil_share_energy,
Jordan,2005,fossil_share_energy,
Jordan,2006,fossil_share_energy,
Jordan,2007,fossil_share_energy,
Jordan,2008,fossil_share_energy,
Jordan,2009,fossil_share_energy,
Jordan,2010,fossil_share_energy,
Jordan,2011,fossil_share_energy,
Jordan,2012,fossil_share_energy,
Jordan,2013,fossil_share_energy,
Jordan,2014,fossil_share_energy,
Jordan,2015,fossil_share_energy,
Jordan,2016,fossil_share_energy,
Jordan,2017,fossil_share_energy,
Jordan,2018,fossil_share_energy,
Jordan,2019,fossil_share_energy,
Jordan,2020,fossil_share_energy,
Jordan,2021,fossil_share_energy,
Jordan,2022,fossil_share_energy,
Jordan,2023,fossil_share_energy,
Kazakhstan,1985,fossil_share_energy,98.18
Kazakhstan,1986,fossil_share_energy,98.367
Kazakhstan,1987,fossil_share_energy,98.085
Kazakhstan,1988,fossil_share_energy,97.746
Kazakhstan,1989,fossil_share_energy,97.579
Kazakhstan,1990,fossil_share_energy,97.616
Kazakhstan,1991,fossil_share_energy,97.492
Kazakhstan,1992,fossil_share_energy,97.594
Kazakhstan,1993,fossil_share_energy,96.996
Kazakhstan,1994,fossil_share_energy,96.006
Kazakhstan,1995,fossil_share_energy,96.088
Kazakhstan,1996,fossil_share_energy,96.036
Kazakhstan,1997,fossil_share_energy,95.88
Kazakhstan,1998,fossil_share_energy,95.994
Kazakhstan,1999,fossil_share_energy,95.803
Kazakhstan,2000,fossil_share_energy,94.321
Kazakhstan,2001,fossil_share_energy,94.618
Kazakhstan,2002,fossil_share_energy,94.233
Kazakhstan,2003,fossil_share_energy,94.926
Kazakhstan,2004,fossil_share_energy,95.537
Kazakhstan,2005,fossil_share_energy,95.804
Kazakhstan,2006,fossil_share_energy,96.168
Kazakhstan,2007,fossil_share_energy,96.387
Kazakhstan,2008,fossil_share_energy,96.896
Kazakhstan,2009,fossil_share_energy,96.82
Kazakhstan,2010,fossil_share_energy,96.574
Kazakhstan,2011,fossil_share_energy,97.052
Kazakhstan,2012,fossil_share_energy,97.297
Kazakhstan,2013,fossil_share_energy,97.291
Kazakhstan,2014,fossil_share_energy,97.257
Kazakhstan,2015,fossil_share_energy,96.23
Kazakhstan,2016,fossil_share_energy,95.754
Kazakhstan,2017,fossil_share_energy,96.185
Kazakhstan,2018,fossil_share_energy,96.555
Kazakhstan,2019,fossil_share_energy,96.553
Kazakhstan,2020,fossil_share_energy,95.986
Kazakhstan,2021,fossil_share_energy,96.22
Kazakhstan,2022,fossil_share_energy,96.005
Kazakhstan,2023,fossil_share_energy,95.821
Kazakhstan,2024,fossil_share_energy,94.88
Kenya,1980,fossil_share_energy,
Kenya,1981,fossil_share_energy,
Kenya,1982,fossil_share_energy,
Kenya,1983,fossil_share_energy,
Kenya,1984,fossil_share_energy,
Kenya,1985,fossil_share_energy,
Kenya,1986,fossil_share_energy,
Kenya,1987,fossil_share_energy,
Kenya,1988,fossil_share_energy,
Kenya,1989,fossil_share_energy,
Kenya,1990,fossil_share_energy,
Kenya,1991,fossil_share_energy,
Kenya,1992,fossil_share_energy,
Kenya,1993,fossil_share_energy,
Kenya,1994,fossil_share_energy,
Kenya,1995,fossil_share_energy,
Kenya,1996,fossil_share_energy,
Kenya,1997,fossil_share_energy,
Kenya,1998,fossil_share_energy,
Kenya,1999,fossil_share_energy,
Kenya,2000,fossil_share_energy,
Kenya,2001,fossil_share_energy,
Kenya,2002,fossil_share_energy,
Kenya,2003,fossil_share_energy,
Kenya,2004,fossil_share_energy,
Kenya,2005,fossil_share_energy,
Kenya,2006,fossil_share_energy,
Kenya,2007,fossil_share_energy,
Kenya,2008,fossil_share_energy,
Kenya,2009,fossil_share_energy,
Kenya,2010,fossil_share_energy,
Kenya,2011,fossil_share_energy,
Kenya,2012,fossil_share_energy,
Kenya,2013,fossil_share_energy,
Kenya,2014,fossil_share_energy,
Kenya,2015,fossil_share_energy,
Kenya,2016,fossil_share_energy,
Kenya,2017,fossil_share_energy,
Kenya,2018,fossil_share_energy,
Kenya,2019,fossil_share_energy,
Kenya,2020,fossil_share_energy,
Kenya,2021,fossil_share_energy,
Kenya,2022,fossil_share_energy,
Kenya,2023,fossil_share_energy,
Kenya,2024,fossil_share_energy,
Kiribati,1980,fossil_share_energy,
Kiribati,1981,fossil_share_energy,
Kiribati,1982,fossil_share_energy,
Kiribati,1983,fossil_share_energy,
Kiribati,1984,fossil_share_energy,
Kiribati,1985,fossil_share_energy,
Kiribati,1986,fossil_share_energy,
Kiribati,1987,fossil_share_energy,
Kiribati,1988,fossil_share_energy,
Kiribati,1989,fossil_share_energy,
Kiribati,1990,fossil_share_energy,
Kiribati,1991,fossil_share_energy,
Kiribati,1992,fossil_share_energy,
Kiribati,1993,fossil_share_energy,
Kiribati,1994,fossil_share_energy,
Kiribati,1995,fossil_share_energy,
Kiribati,1996,fossil_share_energy,
Kiribati,1997,fossil_share_energy,
Kiribati,1998,fossil_share_energy,
Kiribati,1999,fossil_share_energy,
Kiribati,2000,fossil_share_energy,
Kiribati,2001,fossil_share_energy,
Kiribati,2002,fossil_share_energy,
Kiribati,2003,fossil_share_energy,
Kiribati,2004,fossil_share_energy,
Kiribati,2005,fossil_share_energy,
Kiribati,2006,fossil_share_energy,
Kiribati,2007,fossil_share_energy,
Kiribati,2008,fossil_share_energy,
Kiribati,2009,fossil_share_energy,
Kiribati,2010,fossil_share_energy,
Kiribati,2011,fossil_share_energy,
Kiribati,2012,fossil_share_energy,
Kiribati,2013,fossil_share_energy,
Kiribati,2014,fossil_share_energy,
Kiribati,2015,fossil_share_energy,
Kiribati,2016,fossil_share_energy,
Kiribati,2017,fossil_share_energy,
Kiribati,2018,fossil_share_energy,
Kiribati,2019,fossil_share_energy,
Kiribati,2020,fossil_share_energy,
Kiribati,2021,fossil_share_energy,
Kiribati,2022,fossil_share_energy,
Kiribati,2023,fossil_share_energy,
Kosovo,2000,fossil_share_energy,
Kosovo,2001,fossil_share_energy,
Kosovo,2002,fossil_share_energy,
Kosovo,2003,fossil_share_energy,
Kosovo,2004,fossil_share_energy,
Kosovo,2005,fossil_share_energy,
Kosovo,2006,fossil_share_energy,
Kosovo,2007,fossil_share_energy,
Kosovo,2008,fossil_share_energy,
Kosovo,2009,fossil_share_energy,
Kosovo,2010,fossil_share_energy,
Kosovo,2011,fossil_share_energy,
Kosovo,2012,fossil_share_energy,
Kosovo,2013,fossil_share_energy,
Kosovo,2014,fossil_share_energy,
Kosovo,2015,fossil_share_energy,
Kosovo,2016,fossil_share_energy,
Kosovo,2017,fossil_share_energy,
Kosovo,2018,fossil_share_energy,
Kosovo,2019,fossil_share_energy,
Kosovo,2020,fossil_share_energy,
Kosovo,2021,fossil_share_energy,
Kosovo,2022,fossil_share_energy,
Kosovo,2023,fossil_share_energy,
Kosovo,2024,fossil_share_energy,
Kuwait,1946,fossil_share_energy,
Kuwait,1947,fossil_share_energy,
Kuwait,1948,fossil_share_energy,
Kuwait,1949,fossil_share_energy,
Kuwait,1950,fossil_share_energy,
Kuwait,1951,fossil_share_energy,
Kuwait,1952,fossil_share_energy,
Kuwait,1953,fossil_share_energy,
Kuwait,1954,fossil_share_energy,
Kuwait,1955,fossil_share_energy,
Kuwait,1956,fossil_share_energy,
Kuwait,1957,fossil_share_energy,
Kuwait,1958,fossil_share_energy,
Kuwait,1959,fossil_share_energy,
Kuwait,1960,fossil_share_energy,
Kuwait,1961,fossil_share_energy,
Kuwait,1962,fossil_share_energy,
Kuwait,1963,fossil_share_energy,
Kuwait,1964,fossil_share_energy,
Kuwait,1965,fossil_share_energy,100.0
Kuwait,1966,fossil_share_energy,100.0
Kuwait,1967,fossil_share_energy,100.0
Kuwait,1968,fossil_share_energy,100.0
Kuwait,1969,fossil_share_energy,100.0
Kuwait,1970,fossil_share_energy,100.0
Kuwait,1971,fossil_share_energy,100.0
Kuwait,1972,fossil_share_energy,100.0
Kuwait,1973,fossil_share_energy,100.0
Kuwait,1974,fossil_share_energy,100.0
Kuwait,1975,fossil_share_energy,100.0
Kuwait,1976,fossil_share_energy,100.0
Kuwait,1977,fossil_share_energy,100.0
Kuwait,1978,fossil_share_energy,100.0
Kuwait,1979,fossil_share_energy,100.0
Kuwait,1980,fossil_share_energy,100.0
Kuwait,1981,fossil_share_energy,100.0
Kuwait,1982,fossil_share_energy,100.0
Kuwait,1983,fossil_share_energy,100.0
Kuwait,1984,fossil_share_energy,100.0
Kuwait,1985,fossil_share_energy,100.0
Kuwait,1986,fossil_share_energy,100.0
Kuwait,1987,fossil_share_energy,100.0
Kuwait,1988,fossil_share_energy,100.0
Kuwait,1989,fossil_share_energy,100.0
Kuwait,1990,fossil_share_energy,100.0
Kuwait,1991,fossil_share_energy,100.0
Kuwait,1992,fossil_share_energy,100.0
Kuwait,1993,fossil_share_energy,100.0
Kuwait,1994,fossil_share_energy,100.0
Kuwait,1995,fossil_share_energy,100.0
Kuwait,1996,fossil_share_energy,100.0
Kuwait,1997,fossil_share_energy,100.0
Kuwait,1998,fossil_share_energy,100.0
Kuwait,1999,fossil_share_energy,100.0
Kuwait,2000,fossil_share_energy,100.0
Kuwait,2001,fossil_share_energy,100.0
